section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2560_s_178,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,8,คณะรัฐมนตรี,178,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอํานาจในการทําหนังสือสัญญาสันติภาพ สัญญาสงบศึก และสัญญาอื่นกับนานาประเทศหรือกับองค์การระหว่างประเทศ หนังสือสัญญาใดมีบทเปลี่ยนแปลงอาณาเขตไทย หรือเขตพื้นที่นอกอาณาเขตซึ่งประเทศไทย มีสิทธิอธิปไตยหรือมีเขตอํานาจตามหนังสือสัญญาหรือตามกฎหมายระหว่างประเทศหรือจะต้องออก พระราชบัญญัติเพื่อให้การเป็นไปตามหนังสือสัญญา และหนังสือสัญญาอื่นที่อาจมีผลกระทบต่อความมั่นคง ทางเศรษฐกิจ สังคม หรือการค้าหรือการลงทุนของประเทศอย่างกว้างขวาง ต้องได้รับความเห็นชอบ ของรัฐสภา ในการนี้ รัฐสภาต้องพิจารณาให้แล้วเสร็จภายในหกสิบวันนับแต่วันที่ได้รับเรื่อง หากรัฐสภา พิจารณาไม่แล้วเสร็จภายในกําหนดเวลาดังกล่าว ให้ถือว่ารัฐสภาให้ความเห็นชอบ หนังสือสัญญาอื่นที่อาจมีผลกระทบต่อความมั่นคงทางเศรษฐกิจ สังคม หรือการค้า หรือการลงทุน ของประเทศอย่างกว้างขวางตามวรรคสอง ได้แก่ หนังสือสัญญาเกี่ยวกับการค้าเสรี เขตศุลกากรร่วม หรือการให้ใช้ทรัพยากรธรรมชาติ หรือทําให้ประเทศต้องสูญเสียสิทธิในทรัพยากรธรรมชาติทั้งหมด หรือบางส่วน หรือหนังสือสัญญาอื่นตามที่กฎหมายบัญญัติ ให้มีกฎหมายกําหนดวิธีการที่ประชาชนจะเข้ามามีส่วนร่วมในการแสดงความคิดเห็นและได้รับ การเยียวยาที่จําเป็นอันเกิดจากผลกระทบของการทําหนังสือสัญญาตามวรรคสามด้วย เมื่อมีปัญหาว่าหนังสือสัญญาใดเป็นกรณีตามวรรคสองหรือวรรคสามหรือไม่ คณะรัฐมนตรี จะขอให้ศาลรัฐธรรมนูญวินิจฉัยก็ได้ ทั้งนี้ ศาลรัฐธรรมนูญต้องวินิจฉัยให้แล้วเสร็จภายในสามสิบวัน นับแต่วันที่ได้รับคําขอ
const_2560_s_179,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,8,คณะรัฐมนตรี,179,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอํานาจในการพระราชทานอภัยโทษ เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560
const_2560_s_180,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,8,คณะรัฐมนตรี,180,content,,,content,พระมหากษัตริย์ทรงแต่งตั้งข้าราชการฝ่ายทหารและฝ่ายพลเรือน ตําแหน่งปลัดกระทรวง อธิบดี และเทียบเท่า และทรงให้พ้นจากตําแหน่ง เว้นแต่กรณีที่พ้นจากตําแหน่ง เพราะความตาย เกษียณอายุ หรือพ้นจากราชการเพราะถูกลงโทษ
const_2560_s_181,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,8,คณะรัฐมนตรี,181,content,,,content,ข้าราชการและพนักงานของรัฐซึ่งมีตําแหน่งหรือเงินเดือนประจําและมิใช่ ข้าราชการการเมือง จะเป็นข้าราชการการเมืองหรือผู้ดํารงตําแหน่งทางการเมืองอื่นมิได้
const_2560_s_182,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,8,คณะรัฐมนตรี,182,content,,,content,บทกฎหมาย พระราชหัตถเลขา และพระบรมราชโองการอันเกี่ยวกับราชการแผ่นดิน ต้องมีรัฐมนตรีลงนามรับสนองพระบรมราชโองการ เว้นแต่ที่มีบัญญัติไว้เป็นอย่างอื่นในรัฐธรรมนูญ
const_2560_s_183,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,8,คณะรัฐมนตรี,183,content,,,content,เงินประจําตําแหน่งและประโยชน์ตอบแทนอย่างอื่นขององคมนตรี ประธาน และรองประธานสภาผู้แทนราษฎร ประธานและรองประธานวุฒิสภา ผู้นําฝ่ายค้านในสภาผู้แทนราษฎร สมาชิกสภาผู้แทนราษฎร และสมาชิกวุฒิสภา ให้กําหนดโดยพระราชกฤษฎีกา บําเหน็จบํานาญหรือประโยชน์ตอบแทนอย่างอื่นขององคมนตรีซึ่งพ้นจากตําแหน่ง ให้กําหนด โดยพระราชกฤษฎีกา
const_2560_s_184,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,9,การขัดกันแห่งผลประโยชน์,184,content,,,content,สมาชิกสภาผู้แทนราษฎรและสมาชิกวุฒิสภาต้อง (1) ไม่ดํารงตําแหน่งหรือหน้าที่ใดในหน่วยราชการ หน่วยงานของรัฐหรือรัฐวิสาหกิจ หรือตําแหน่งสมาชิกสภาท้องถิ่นหรือผู้บริหารท้องถิ่น (2) ไม่รับหรือแทรกแซงหรือก้าวก่ายการเข้ารับสัมปทานจากรัฐ หน่วยราชการ หน่วยงานของรัฐ หรือรัฐวิสาหกิจ หรือเข้าเป็นคู่สัญญากับรัฐ หน่วยราชการ หน่วยงานของรัฐ หรือรัฐวิสาหกิจอันมีลักษณะ เป็นการผูกขาดตัดตอน หรือเป็นหุ้นส่วนหรือผู้ถือหุ้นในห้างหุ้นส่วนหรือบริษัทที่รับสัมปทานหรือเข้าเป็น คู่สัญญาในลักษณะดังกล่าว ทั้งนี้ ไม่ว่าโดยทางตรงหรือทางอ้อม (3) ไม่รับเงินหรือประโยชน์ใด ๆ จากหน่วยราชการ หน่วยงานของรัฐ หรือรัฐวิสาหกิจเป็นพิเศษ นอกเหนือไปจากที่หน่วยราชการ หน่วยงานของรัฐ หรือรัฐวิสาหกิจปฏิบัติต่อบุคคลอื่น ๆ ในธุรกิจ การงานปกติ (4) ไม่กระทําการใด ๆ ไม่ว่าโดยทางตรงหรือทางอ้อม อันเป็นการขัดขวางหรือแทรกแซง การใช้สิทธิหรือเสรีภาพของหนังสือพิมพ์หรือสื่อมวลชนโดยมิชอบ มาตรานี้มิให้ใช้บังคับในกรณีที่สมาชิกสภาผู้แทนราษฎรหรือสมาชิกวุฒิสภารับเบี้ยหวัด บําเหน็จ บํานาญ เงินปีพระบรมวงศานุวงศ์ หรือเงินอื่นใดในลักษณะเดียวกัน และมิให้ใช้บังคับในกรณีที่สมาชิก สภาผู้แทนราษฎรหรือสมาชิกวุฒิสภารับหรือดํารงตําแหน่งกรรมาธิการของรัฐสภา สภาผู้แทนราษฎร เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 หรือวุฒิสภา หรือกรรมการที่ได้รับแต่งตั้งในการบริหารราชการแผ่นดินที่เกี่ยวกับกิจการของสภา หรือกรรมการ ตามที่มีกฎหมายบัญญัติไว้เป็นการเฉพาะ ให้นํา (2) และ (3) มาบังคับใช้แก่คู่สมรสและบุตรของสมาชิกสภาผู้แทนราษฎรหรือสมาชิก วุฒิสภา และบุคคลอื่นซึ่งมิใช่คู่สมรสและบุตรของสมาชิกสภาผู้แทนราษฎรหรือสมาชิกวุฒิสภานั้น ที่ดําเนินการในลักษณะผู้ถูกใช้ ผู้ร่วมดําเนินการ หรือผู้ได้รับมอบหมายจากสมาชิกสภาผู้แทนราษฎร หรือสมาชิกวุฒิสภาให้กระทําการตามมาตรานี้ด้วย
const_2560_s_185,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,9,การขัดกันแห่งผลประโยชน์,185,content,,,content,สมาชิกสภาผู้แทนราษฎรหรือสมาชิกวุฒิสภาต้องไม่ใช้สถานะหรือตําแหน่ง การเป็นสมาชิกสภาผู้แทนราษฎรหรือสมาชิกวุฒิสภากระทําการใด ๆ อันมีลักษณะที่เป็นการก้าวก่าย หรือแทรกแซงเพื่อประโยชน์ของตนเอง ของผู้อื่น หรือของพรรคการเมือง ไม่ว่าโดยทางตรงหรือทางอ้อม ในเรื่องดังต่อไปนี้ (1) การปฏิบัติราชการหรือการดําเนินงานในหน้าที่ประจําของข้าราชการ พนักงานหรือลูกจ้าง ของหน่วยราชการ หน่วยงานของรัฐ รัฐวิสาหกิจ กิจการที่รัฐถือหุ้นใหญ่ หรือราชการส่วนท้องถิ่น (2) กระทําการในลักษณะที่ทําให้ตนมีส่วนร่วมในการใช้จ่ายเงินงบประมาณหรือให้ความเห็นชอบ ในการจัดทําโครงการใด ๆ ของหน่วยงานของรัฐ เว้นแต่เป็นการดําเนินการในกิจการของรัฐสภา (3) การบรรจุ แต่งตั้ง โยกย้าย โอน เลื่อนตําแหน่ง เลื่อนเงินเดือนหรือการให้พ้นจากตําแหน่ง ของข้าราชการซึ่งมีตําแหน่งหรือเงินเดือนประจําและมิใช่ข้าราชการการเมือง พนักงาน หรือลูกจ้างของ หน่วยราชการ หน่วยงานของรัฐ รัฐวิสาหกิจ กิจการที่รัฐถือหุ้นใหญ่ หรือราชการส่วนท้องถิ่น
const_2560_s_186,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,9,การขัดกันแห่งผลประโยชน์,186,content,,,content,ให้นําความในมาตรา 184 มาใช้บังคับแก่รัฐมนตรีด้วยโดยอนุโลม เว้นแต่กรณี ดังต่อไปนี้ (1) การดํารงตําแหน่งหรือการดําเนินการที่กฎหมายบัญญัติให้เป็นหน้าที่หรืออํานาจของรัฐมนตรี (2) การกระทําตามหน้าที่และอํานาจในการบริหารราชการแผ่นดิน หรือตามนโยบายที่ได้แถลง ต่อรัฐสภา หรือตามที่กฎหมายบัญญัติ นอกจากกรณีตามวรรคหนึ่ง รัฐมนตรีต้องไม่ใช้สถานะหรือตําแหน่งกระทําการใดไม่ว่าโดยทางตรง หรือทางอ้อม อันเป็นการก้าวก่ายหรือแทรกแซงการปฏิบัติหน้าที่ของเจ้าหน้าที่ของรัฐเพื่อประโยชน์ของตนเอง ของผู้อื่น หรือของพรรคการเมืองโดยมิชอบตามที่กําหนดในมาตรฐานทางจริยธรรม
const_2560_s_187,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,9,การขัดกันแห่งผลประโยชน์,187,content,,,content,รัฐมนตรีต้องไม่เป็นหุ้นส่วนหรือผู้ถือหุ้นในห้างหุ้นส่วนหรือบริษัทหรือไม่คงไว้ ซึ่งความเป็นหุ้นส่วนหรือผู้ถือหุ้นในห้างหุ้นส่วนหรือบริษัทต่อไปตามจํานวนที่กฎหมายบัญญัติ และ ต้องไม่เป็นลูกจ้างของบุคคลใด ในกรณีที่รัฐมนตรีผู้ใดประสงค์จะได้รับประโยชน์จากกรณีตามวรรคหนึ่งต่อไป ให้แจ้งประธาน กรรมการป้องกันและปราบปรามการทุจริตแห่งชาติทราบภายในสามสิบวันนับแต่วันที่ได้รับแต่งตั้ง และให้โอนหุ้น เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 ในห้างหุ้นส่วนหรือบริษัทดังกล่าวให้แก่นิติบุคคลซึ่งจัดการทรัพย์สินเพื่อประโยชน์ของผู้อื่น ทั้งนี้ ตามที่ กฎหมายบัญญัติ รัฐมนตรีจะเข้าไปเกี่ยวข้องกับการบริหารจัดการหุ้นหรือกิจการของห้างหุ้นส่วนหรือบริษัท ตามวรรคสองไม่ว่าในทางใด ๆ มิได้ มาตรานี้เฉพาะในส่วนที่เกี่ยวกับความเป็นหุ้นส่วนหรือผู้ถือหุ้น ให้ใช้บังคับแก่คู่สมรสและ บุตรที่ยังไม่บรรลุนิติภาวะของรัฐมนตรี และการถือหุ้นของรัฐมนตรีที่อยู่ในความครอบครองหรือดูแลของ บุคคลอื่นไม่ว่าโดยทางใด ๆ ด้วย
const_2560_s_188,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,188,content,,,content,การพิจารณาพิพากษาอรรถคดีเป็นอํานาจของศาล ซึ่งต้องดําเนินการให้เป็นไป ตามกฎหมาย และในพระปรมาภิไธยพระมหากษัตริย์ ผู้พิพากษาและตุลาการย่อมมีอิสระในการพิจารณาพิพากษาอรรถคดีตามรัฐธรรมนูญและกฎหมาย ให้เป็นไปโดยรวดเร็ว เป็นธรรม และปราศจากอคติทั้งปวง
const_2560_s_189,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,189,content,,,content,บรรดาศาลทั้งหลายจะตั้งขึ้นได้แต่โดยพระราชบัญญัติ การตั้งศาลขึ้นใหม่หรือกําหนดวิธีพิจารณาเพื่อพิจารณาพิพากษาคดีใดคดีหนึ่งหรือที่มีข้อหา ฐานใดฐานหนึ่งโดยเฉพาะแทนศาลที่มีตามกฎหมายสําหรับพิจารณาพิพากษาคดีนั้น ๆ จะกระทํามิได้
const_2560_s_190,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,190,content,,,content,พระมหากษัตริย์ทรงแต่งตั้งและให้ผู้พิพากษาและตุลาการพ้นจากตําแหน่ง แต่ในกรณีที่พ้นจากตําแหน่งเพราะความตาย เกษียณอายุ ตามวาระ หรือพ้นจากราชการเพราะถูกลงโทษ ให้นําความกราบบังคมทูลเพื่อทรงทราบ
const_2560_s_191,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,191,content,,,content,ก่อนเข้ารับหน้าที่ ผู้พิพากษาและตุลาการต้องถวายสัตย์ปฏิญาณต่อพระมหากษัตริย์ ด้วยถ้อยคํา ดังต่อไปนี้ “ข้าพระพุทธเจ้า (ชื่อผู้ปฏิญาณ) ขอถวายสัตย์ปฏิญาณว่า ข้าพระพุทธเจ้าจะจงรักภักดี ต่อพระมหากษัตริย์ และจะปฏิบัติหน้าที่ในพระปรมาภิไธยด้วยความซื่อสัตย์สุจริตโดยปราศจากอคติทั้งปวง เพื่อให้เกิดความยุติธรรมแก่ประชาชน และความสงบสุขแห่งราชอาณาจักร ทั้งจะรักษาไว้และปฏิบัติตาม ซึ่งการปกครองระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุขตามรัฐธรรมนูญแห่งราชอาณาจักรไทย และกฎหมายทุกประการ” เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560
const_2560_s_192,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,192,content,,,content,ในกรณีที่มีปัญหาเกี่ยวกับหน้าที่และอํานาจระหว่างศาลยุติธรรม ศาลปกครอง หรือศาลทหาร ให้พิจารณาวินิจฉัยชี้ขาดโดยคณะกรรมการซึ่งประกอบด้วยประธานศาลฎีกาเป็นประธาน ประธานศาลปกครองสูงสุด หัวหน้าสํานักตุลาการทหาร และผู้ทรงคุณวุฒิอื่นอีกไม่เกินสี่คนตามที่กฎหมายบัญญัติ เป็นกรรมการ หลักเกณฑ์และวิธีการชี้ขาดปัญหาเกี่ยวกับหน้าที่และอํานาจระหว่างศาลตามวรรคหนึ่ง ให้เป็นไป ตามที่กฎหมายบัญญัติ
const_2560_s_193,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,193,content,,,content,ให้แต่ละศาล ยกเว้นศาลทหาร มีหน่วยงานที่รับผิดชอบงานธุรการที่มีความเป็นอิสระ ในการบริหารงานบุคคล การงบประมาณ และการดําเนินการอื่น โดยให้มีหัวหน้าหน่วยงานคนหนึ่งเป็น ผู้บังคับบัญชาขึ้นตรงต่อประธานของแต่ละศาล ทั้งนี้ ตามที่กฎหมายบัญญัติ ให้ศาลยุติธรรมและศาลปกครองมีระบบเงินเดือนและค่าตอบแทนเป็นการเฉพาะตามความเหมาะสม ตามที่กฎหมายบัญญัติ ส่วนที่ 2 ศาลยุติธรรม
const_2560_s_194,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,194,content,,,content,ศาลยุติธรรมมีอํานาจพิจารณาพิพากษาคดีทั้งปวง เว้นแต่คดีที่รัฐธรรมนูญ หรือกฎหมายบัญญัติให้อยู่ในอํานาจของศาลอื่น การจัดตั้ง วิธีพิจารณาคดี และการดําเนินงานของศาลยุติธรรมให้เป็นไปตามกฎหมายว่าด้วยการนั้น
const_2560_s_195,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,195,content,,,content,ให้มีแผนกคดีอาญาของผู้ดํารงตําแหน่งทางการเมืองในศาลฎีกา โดยองค์คณะ ผู้พิพากษาประกอบด้วยผู้พิพากษาในศาลฎีกาซึ่งดํารงตําแหน่งไม่ต่ํากว่าผู้พิพากษาศาลฎีกาหรือผู้พิพากษา อาวุโสซึ่งเคยดํารงตําแหน่งไม่ต่ํากว่าผู้พิพากษาศาลฎีกา ซึ่งได้รับคัดเลือกโดยที่ประชุมใหญ่ศาลฎีกา จํานวนไม่น้อยกว่าห้าคนแต่ไม่เกินเก้าคนตามที่บัญญัติไว้ในพระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วย วิธีพิจารณาคดีอาญาของผู้ดํารงตําแหน่งทางการเมือง โดยให้เลือกเป็นรายคดี ศาลฎีกาแผนกคดีอาญาของผู้ดํารงตําแหน่งทางการเมืองมีอํานาจพิจารณาพิพากษาคดีตามที่ บัญญัติไว้ในรัฐธรรมนูญ วิธีพิจารณาคดีอาญาของผู้ดํารงตําแหน่งทางการเมือง ให้เป็นไปตามพระราชบัญญัติประกอบ รัฐธรรมนูญว่าด้วยวิธีพิจารณาคดีอาญาของผู้ดํารงตําแหน่งทางการเมือง คําพิพากษาของศาลฎีกาแผนกคดีอาญาของผู้ดํารงตําแหน่งทางการเมือง ให้อุทธรณ์ต่อที่ประชุมใหญ่ ศาลฎีกาได้ภายในสามสิบวันนับแต่วันที่ศาลฎีกาแผนกคดีอาญาของผู้ดํารงตําแหน่งทางการเมืองมีคําพิพากษา การวินิจฉัยอุทธรณ์ของที่ประชุมใหญ่ศาลฎีกาตามวรรคสี่ ให้ดําเนินการโดยองค์คณะของศาลฎีกา ซึ่งประกอบด้วยผู้พิพากษาในศาลฎีกาซึ่งดํารงตําแหน่งไม่ต่ํากว่าผู้พิพากษาหัวหน้าคณะในศาลฎีกา หรือผู้พิพากษาอาวุโสซึ่งเคยดํารงตําแหน่งไม่ต่ํากว่าผู้พิพากษาหัวหน้าคณะในศาลฎีกาซึ่งไม่เคยพิจารณา เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 คดีนั้นมาก่อน และได้รับคัดเลือกโดยที่ประชุมใหญ่ศาลฎีกาจํานวนเก้าคน โดยให้เลือกเป็นรายคดี และเมื่อองค์คณะของศาลฎีกาดังกล่าวได้วินิจฉัยแล้ว ให้ถือว่าคําวินิจฉัยนั้นเป็นคําวินิจฉัยอุทธรณ์ของ ที่ประชุมใหญ่ศาลฎีกา ในกรณีที่ศาลฎีกาแผนกคดีอาญาของผู้ดํารงตําแหน่งทางการเมืองมีคําพิพากษาให้ผู้ใด พ้นจากตําแหน่ง หรือคําพิพากษานั้นมีผลให้ผู้ใดพ้นจากตําแหน่ง ไม่ว่าจะมีการอุทธรณ์ตามวรรคสี่หรือไม่ ให้ผู้นั้นพ้นจากตําแหน่งตั้งแต่วันที่ศาลฎีกาแผนกคดีอาญาของผู้ดํารงตําแหน่งทางการเมืองมีคําพิพากษา หลักเกณฑ์และวิธีการอุทธรณ์ตามวรรคสี่ และการพิจารณาวินิจฉัยอุทธรณ์ตามวรรคห้า ให้เป็นไปตามพระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วยวิธีพิจารณาคดีอาญาของผู้ดํารงตําแหน่ง ทางการเมือง
const_2560_s_196,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,196,content,,,content,การบริหารงานบุคคลเกี่ยวกับผู้พิพากษาศาลยุติธรรมต้องมีความเป็นอิสระ และดําเนินการโดยคณะกรรมการตุลาการศาลยุติธรรม ซึ่งประกอบด้วยประธานศาลฎีกาเป็นประธาน และกรรมการผู้ทรงคุณวุฒิซึ่งเป็นข้าราชการตุลาการในแต่ละชั้นศาล และผู้ทรงคุณวุฒิซึ่งไม่เป็นหรือเคยเป็น ข้าราชการตุลาการ บรรดาที่ได้รับเลือกจากข้าราชการตุลาการไม่เกินสองคน ทั้งนี้ ตามที่กฎหมายบัญญัติ ส่วนที่ 3 ศาลปกครอง
const_2560_s_197,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,197,content,,,content,ศาลปกครองมีอํานาจพิจารณาพิพากษาคดีปกครองอันเนื่องมาจากการใช้อํานาจ ทางปกครองตามกฎหมายหรือเนื่องมาจากการดําเนินกิจการทางปกครอง ทั้งนี้ ตามที่กฎหมายบัญญัติ ให้มีศาลปกครองสูงสุดและศาลปกครองชั้นต้น อํานาจศาลปกครองตามวรรคหนึ่ง ไม่รวมถึงการวินิจฉัยชี้ขาดขององค์กรอิสระซึ่งเป็นการใช้อํานาจ โดยตรงตามรัฐธรรมนูญขององค์กรอิสระนั้น ๆ การจัดตั้ง วิธีพิจารณาคดี และการดําเนินงานของศาลปกครองให้เป็นไปตามกฎหมายว่าด้วยการนั้น
const_2560_s_198,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,198,content,,,content,การบริหารงานบุคคลเกี่ยวกับตุลาการศาลปกครองต้องมีความเป็นอิสระ และดําเนินการโดยคณะกรรมการตุลาการศาลปกครองซึ่งประกอบด้วยประธานศาลปกครองสูงสุดเป็นประธาน และกรรมการผู้ทรงคุณวุฒิซึ่งเป็นตุลาการในศาลปกครอง และผู้ทรงคุณวุฒิซึ่งไม่เป็นหรือเคยเป็นตุลาการ ในศาลปกครองไม่เกินสองคน บรรดาที่ได้รับเลือกจากข้าราชการตุลาการศาลปกครอง ทั้งนี้ ตามที่ กฎหมายบัญญัติ เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 ส่วนที่ 4 ศาลทหาร
const_2560_s_199,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,199,content,,,content,ศาลทหารมีอํานาจพิจารณาพิพากษาคดีอาญาที่ผู้กระทําความผิดเป็นบุคคล ซึ่งอยู่ในอํานาจศาลทหารและคดีอื่น ทั้งนี้ ตามที่กฎหมายบัญญัติ การจัดตั้ง วิธีพิจารณาคดี และการดําเนินงานของศาลทหาร ตลอดจนการแต่งตั้งและการให้ตุลาการ ศาลทหารพ้นจากตําแหน่ง ให้เป็นไปตามที่กฎหมายบัญญัติ
const_2560_s_200,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,11,ศาลรัฐธรรมนูญ,200,content,,,content,ศาลรัฐธรรมนูญประกอบด้วยตุลาการศาลรัฐธรรมนูญจํานวนเก้าคนซึ่งพระมหากษัตริย์ ทรงแต่งตั้งจากบุคคล ดังต่อไปนี้ (1) ผู้พิพากษาในศาลฎีกาซึ่งดํารงตําแหน่งไม่ต่ํากว่าผู้พิพากษาหัวหน้าคณะในศาลฎีกามาแล้ว ไม่น้อยกว่าสามปี ซึ่งได้รับคัดเลือกโดยที่ประชุมใหญ่ศาลฎีกา จํานวนสามคน (2) ตุลาการในศาลปกครองสูงสุดซึ่งดํารงตําแหน่งไม่ต่ํากว่าตุลาการศาลปกครองสูงสุดมาแล้ว ไม่น้อยกว่าห้าปี ซึ่งได้รับคัดเลือกโดยที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด จํานวนสองคน (3) ผู้ทรงคุณวุฒิสาขานิติศาสตร์ซึ่งได้รับการสรรหาจากผู้ดํารงตําแหน่งหรือเคยดํารงตําแหน่ง ศาสตราจารย์ของมหาวิทยาลัยในประเทศไทยมาแล้วเป็นเวลาไม่น้อยกว่าห้าปี และยังมีผลงานทางวิชาการ เป็นที่ประจักษ์ จํานวนหนึ่งคน (4) ผู้ทรงคุณวุฒิสาขารัฐศาสตร์หรือรัฐประศาสนศาสตร์ซึ่งได้รับการสรรหาจากผู้ดํารง ตําแหน่งหรือเคยดํารงตําแหน่งศาสตราจารย์ของมหาวิทยาลัยในประเทศไทยมาแล้วเป็นเวลาไม่น้อยกว่าห้าปี และยังมีผลงานทางวิชาการเป็นที่ประจักษ์ จํานวนหนึ่งคน (5) ผู้ทรงคุณวุฒิซึ่งได้รับการสรรหาจากผู้รับหรือเคยรับราชการในตําแหน่งไม่ต่ํากว่าอธิบดี หรือหัวหน้าส่วนราชการที่เทียบเท่า หรือตําแหน่งไม่ต่ํากว่ารองอัยการสูงสุดมาแล้วไม่น้อยกว่าห้าปี จํานวนสองคน ในกรณีไม่อาจเลือกผู้พิพากษาหัวหน้าคณะในศาลฎีกาตาม (1) ที่ประชุมใหญ่ศาลฎีกาจะเลือกบุคคล จากผู้ซึ่งเคยดํารงตําแหน่งไม่ต่ํากว่าผู้พิพากษาในศาลฎีกามาแล้วไม่น้อยกว่าสามปีก็ได้ การนับระยะเวลาตามวรรคหนึ่ง ให้นับถึงวันที่ได้รับการคัดเลือกหรือวันสมัครเข้ารับการสรรหา แล้วแต่กรณี ในกรณีจําเป็นอันไม่อาจหลีกเลี่ยงได้ คณะกรรมการสรรหาจะประกาศลดระยะเวลา ตามวรรคหนึ่งหรือวรรคสองลงก็ได้ แต่จะลดลงเหลือน้อยกว่าสองปีมิได้
const_2560_s_201,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,11,ศาลรัฐธรรมนูญ,201,content,,,content,ตุลาการศาลรัฐธรรมนูญต้องมีคุณสมบัติดังต่อไปนี้ด้วย เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 (1) มีสัญชาติไทยโดยการเกิด (2) มีอายุไม่ต่ํากว่าสี่สิบห้าปี แต่ไม่ถึงหกสิบแปดปีในวันที่ได้รับการคัดเลือกหรือวันสมัครเข้ารับ การสรรหา (3) สําเร็จการศึกษาไม่ต่ํากว่าปริญญาตรีหรือเทียบเท่า (4) มีความซื่อสัตย์สุจริตเป็นที่ประจักษ์ (5) มีสุขภาพที่สามารถปฏิบัติหน้าที่ได้อย่างมีประสิทธิภาพ
